soure id	target id	interact_mode	source	reversibility	confidence
b0212	GLYOX	Catalysis;	reaction_gene	0	strong evidence
b0221	ACOAD8f	Catalysis;	reaction_gene	0	strong evidence
b0221	ACOAD1f	Catalysis;	reaction_gene	0	strong evidence
b0221	ACOAD5f	Catalysis;	reaction_gene	0	strong evidence
b0221	ACOAD4f	Catalysis;	reaction_gene	0	strong evidence
b0221	ACOAD2f	Catalysis;	reaction_gene	0	strong evidence
b0221	ACOAD7f	Catalysis;	reaction_gene	0	strong evidence
b0221	ACOAD6f	Catalysis;	reaction_gene	0	strong evidence
b0221	ACOAD3f	Catalysis;	reaction_gene	0	strong evidence
b0222	S7PI	Catalysis;	reaction_gene	0	strong evidence
b0237	LALGP	Catalysis;	reaction_gene	0	strong evidence
b0237	AMPTASECG	Catalysis;	reaction_gene	0	strong evidence
b0237	AMPTASEPG	Catalysis;	reaction_gene	0	strong evidence
b0238	HXPRT	Catalysis;	reaction_gene	0	strong evidence
b0238	GUAPRT	Catalysis;	reaction_gene	0	strong evidence
b0238	XPPT	Catalysis;	reaction_gene	0	strong evidence
b0241	IMPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	ALLTNtex	Catalysis;	reaction_gene	0	strong evidence
b0241	OCTAtex	Catalysis;	reaction_gene	0	strong evidence
b0241	BUTSO3tex	Catalysis;	reaction_gene	0	strong evidence
b0241	XANtex	Catalysis;	reaction_gene	0	strong evidence
b0241	CITtex	Catalysis;	reaction_gene	0	strong evidence
b0241	L-LACtex	Catalysis;	reaction_gene	0	strong evidence
b0241	F6Ptex	Catalysis;	reaction_gene	0	strong evidence
b0241	MALDtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GSNtex	Catalysis;	reaction_gene	0	strong evidence
b0241	O2tex	Catalysis;	reaction_gene	0	strong evidence
b0241	GTHRDtex	Catalysis;	reaction_gene	0	strong evidence
b0241	SULFACtex	Catalysis;	reaction_gene	0	strong evidence
b0241	SELtex	Catalysis;	reaction_gene	0	strong evidence
b0241	TSULtex	Catalysis;	reaction_gene	0	strong evidence
b0241	PPPNtex	Catalysis;	reaction_gene	0	strong evidence
b0241	HCINNMtex	Catalysis;	reaction_gene	0	strong evidence
b0241	CD2tex	Catalysis;	reaction_gene	0	strong evidence
b0241	HIStex	Catalysis;	reaction_gene	0	strong evidence
b0241	ACGAM1Ptex	Catalysis;	reaction_gene	0	strong evidence
b0241	PYDXtex	Catalysis;	reaction_gene	0	strong evidence
b0241	PROGLYtex	Catalysis;	reaction_gene	0	strong evidence
b0241	PItex	Catalysis;	reaction_gene	0	strong evidence
b0241	TTRCYCtex	Catalysis;	reaction_gene	0	strong evidence
b0241	ACGAtex	Catalysis;	reaction_gene	0	strong evidence
b0241	DHAtex	Catalysis;	reaction_gene	0	strong evidence
b0241	SUCRtex	Catalysis;	reaction_gene	0	strong evidence
b0241	METSOX1tex	Catalysis;	reaction_gene	0	strong evidence
b0241	PROtex	Catalysis;	reaction_gene	0	strong evidence
b0241	PNTOtex	Catalysis;	reaction_gene	0	strong evidence
b0241	NACtex	Catalysis;	reaction_gene	0	strong evidence
b0241	TUNGStex	Catalysis;	reaction_gene	0	strong evidence
b0241	TARTRtex	Catalysis;	reaction_gene	0	strong evidence
b0241	MSO3tex	Catalysis;	reaction_gene	0	strong evidence
b0241	CYANtex	Catalysis;	reaction_gene	0	strong evidence
b0241	QUIN2tex	Catalysis;	reaction_gene	0	strong evidence
b0241	FRULYStex	Catalysis;	reaction_gene	0	strong evidence
b0241	CYStex	Catalysis;	reaction_gene	0	strong evidence
b0241	R5Ptex	Catalysis;	reaction_gene	0	strong evidence
b0241	ALAtex	Catalysis;	reaction_gene	0	strong evidence
b0241	MINCYCtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GALCTNtex	Catalysis;	reaction_gene	0	strong evidence
b0241	VALtex	Catalysis;	reaction_gene	0	strong evidence
b0241	IDONtex	Catalysis;	reaction_gene	0	strong evidence
b0241	FE2tex	Catalysis;	reaction_gene	0	strong evidence
b0241	RMNtex	Catalysis;	reaction_gene	0	strong evidence
b0241	23CUMPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	CYSDtex	Catalysis;	reaction_gene	0	strong evidence
b0241	FUMtex	Catalysis;	reaction_gene	0	strong evidence
b0241	NAtex	Catalysis;	reaction_gene	0	strong evidence
b0241	NMNtex	Catalysis;	reaction_gene	0	strong evidence
b0241	23CAMPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	DGMPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	UDPGtex	Catalysis;	reaction_gene	0	strong evidence
b0241	G6Ptex	Catalysis;	reaction_gene	0	strong evidence
b0241	MOBDtex	Catalysis;	reaction_gene	0	strong evidence
b0241	URAtex	Catalysis;	reaction_gene	0	strong evidence
b0241	DAMPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	CHTBStex	Catalysis;	reaction_gene	0	strong evidence
b0241	MG2tex	Catalysis;	reaction_gene	0	strong evidence
b0241	THRtex	Catalysis;	reaction_gene	0	strong evidence
b0241	PPALtex	Catalysis;	reaction_gene	0	strong evidence
b0241	ASNtex	Catalysis;	reaction_gene	0	strong evidence
b0241	N2Otex	Catalysis;	reaction_gene	0	strong evidence
b0241	ACMUMtex	Catalysis;	reaction_gene	0	strong evidence
b0241	ACMANAtex	Catalysis;	reaction_gene	0	strong evidence
b0241	METtex	Catalysis;	reaction_gene	0	strong evidence
b0241	LIPOtex	Catalysis;	reaction_gene	0	strong evidence
b0241	ETHAtex	Catalysis;	reaction_gene	0	strong evidence
b0241	UREAtex	Catalysis;	reaction_gene	0	strong evidence
b0241	G3PItex	Catalysis;	reaction_gene	0	strong evidence
b0241	COBALT2tex	Catalysis;	reaction_gene	0	strong evidence
b0241	CLtex	Catalysis;	reaction_gene	0	strong evidence
b0241	UDPGALtex	Catalysis;	reaction_gene	0	strong evidence
b0241	PYDXNtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GLYCtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GLYCAtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GLYtex	Catalysis;	reaction_gene	0	strong evidence
b0241	PTRCtex	Catalysis;	reaction_gene	0	strong evidence
b0241	H2Otex	Catalysis;	reaction_gene	0	strong evidence
b0241	ILEtex	Catalysis;	reaction_gene	0	strong evidence
b0241	34dhpactex	Catalysis;	reaction_gene	0	strong evidence
b0241	UDPACGALtex	Catalysis;	reaction_gene	0	strong evidence
b0241	THYMtex	Catalysis;	reaction_gene	0	strong evidence
b0241	G1Ptex	Catalysis;	reaction_gene	0	strong evidence
b0241	XTSNtex	Catalysis;	reaction_gene	0	strong evidence
b0241	CGLYtex	Catalysis;	reaction_gene	0	strong evidence
b0241	MNLtex	Catalysis;	reaction_gene	0	strong evidence
b0241	HYXNtex	Catalysis;	reaction_gene	0	strong evidence
b0241	FORtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GBBTNtex	Catalysis;	reaction_gene	0	strong evidence
b0241	FRUtex	Catalysis;	reaction_gene	0	strong evidence
b0241	Htex	Catalysis;	reaction_gene	0	strong evidence
b0241	PSCLYStex	Catalysis;	reaction_gene	0	strong evidence
b0241	AKGtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GALtex	Catalysis;	reaction_gene	0	strong evidence
b0241	ISETACtex	Catalysis;	reaction_gene	0	strong evidence
b0241	MEOHtex	Catalysis;	reaction_gene	0	strong evidence
b0241	SO2tex	Catalysis;	reaction_gene	0	strong evidence
b0241	FALDtex	Catalysis;	reaction_gene	0	strong evidence
b0241	RIBtex	Catalysis;	reaction_gene	0	strong evidence
b0241	MAN6Ptex	Catalysis;	reaction_gene	0	strong evidence
b0241	TCYNTtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GMPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	DOXRBCNtex	Catalysis;	reaction_gene	0	strong evidence
b0241	ABUTtex	Catalysis;	reaction_gene	0	strong evidence
b0241	FUCtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GLYBtex	Catalysis;	reaction_gene	0	strong evidence
b0241	SLNTtex	Catalysis;	reaction_gene	0	strong evidence
b0241	SO4tex	Catalysis;	reaction_gene	0	strong evidence
b0241	ASO3tex	Catalysis;	reaction_gene	0	strong evidence
b0241	LALALGLUtex	Catalysis;	reaction_gene	0	strong evidence
b0241	3HPPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	ASPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	HPPPNtex	Catalysis;	reaction_gene	0	strong evidence
b0241	TREtex	Catalysis;	reaction_gene	0	strong evidence
b0241	BTNtex	Catalysis;	reaction_gene	0	strong evidence
b0241	DCAtex	Catalysis;	reaction_gene	0	strong evidence
b0241	HXAtex	Catalysis;	reaction_gene	0	strong evidence
b0241	OROTtex	Catalysis;	reaction_gene	0	strong evidence
b0241	TYRtex	Catalysis;	reaction_gene	0	strong evidence
b0241	ASCBtex	Catalysis;	reaction_gene	0	strong evidence
b0241	12PPDRtex	Catalysis;	reaction_gene	0	strong evidence
b0241	PPTtex	Catalysis;	reaction_gene	0	strong evidence
b0241	CMPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	DMStex	Catalysis;	reaction_gene	0	strong evidence
b0241	DALAtex	Catalysis;	reaction_gene	0	strong evidence
b0241	DAPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	CRNDtex	Catalysis;	reaction_gene	0	strong evidence
b0241	ORNtex	Catalysis;	reaction_gene	0	strong evidence
b0241	PACALDtex	Catalysis;	reaction_gene	0	strong evidence
b0241	ETOHtex	Catalysis;	reaction_gene	0	strong evidence
b0241	LYXtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GLYC3Ptex	Catalysis;	reaction_gene	0	strong evidence
b0241	AMPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	3PEPTtex	Catalysis;	reaction_gene	0	strong evidence
b0241	ARBTtex	Catalysis;	reaction_gene	0	strong evidence
b0241	3UMPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GTHOXtex	Catalysis;	reaction_gene	0	strong evidence
b0241	HG2tex	Catalysis;	reaction_gene	0	strong evidence
b0241	TMAtex	Catalysis;	reaction_gene	0	strong evidence
b0241	NI2tex	Catalysis;	reaction_gene	0	strong evidence
b0241	4PEPTtex	Catalysis;	reaction_gene	0	strong evidence
b0241	PHEtex	Catalysis;	reaction_gene	0	strong evidence
b0241	NH4tex	Catalysis;	reaction_gene	0	strong evidence
b0241	MMETtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GDPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	G3PCtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GALBDtex	Catalysis;	reaction_gene	0	strong evidence
b0241	DUMPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	D-LACtex	Catalysis;	reaction_gene	0	strong evidence
b0241	3GMPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	THMDtex	Catalysis;	reaction_gene	0	strong evidence
b0241	ACSERtex	Catalysis;	reaction_gene	0	strong evidence
b0241	MANGLYCtex	Catalysis;	reaction_gene	0	strong evidence
b0241	XMPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GLYC2Ptex	Catalysis;	reaction_gene	0	strong evidence
b0241	MELIBtex	Catalysis;	reaction_gene	0	strong evidence
b0241	ADEtex	Catalysis;	reaction_gene	0	strong evidence
b0241	SPMDtex	Catalysis;	reaction_gene	0	strong evidence
b0241	CA2tex	Catalysis;	reaction_gene	0	strong evidence
b0241	4HOXPACDtex	Catalysis;	reaction_gene	0	strong evidence
b0241	PYRtex	Catalysis;	reaction_gene	0	strong evidence
b0241	TMAOtex	Catalysis;	reaction_gene	0	strong evidence
b0241	UACGAMtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GALURtex	Catalysis;	reaction_gene	0	strong evidence
b0241	NOtex	Catalysis;	reaction_gene	0	strong evidence
b0241	SBTtex	Catalysis;	reaction_gene	0	strong evidence
b0241	XYLUtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GALTtex	Catalysis;	reaction_gene	0	strong evidence
b0241	26DAHtex	Catalysis;	reaction_gene	0	strong evidence
b0241	ANHGMtex	Catalysis;	reaction_gene	0	strong evidence
b0241	G3PStex	Catalysis;	reaction_gene	0	strong evidence
b0241	FRUURtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GAL1Ptex	Catalysis;	reaction_gene	0	strong evidence
b0241	ACtex	Catalysis;	reaction_gene	0	strong evidence
b0241	UDPGLCURtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GLCURtex	Catalysis;	reaction_gene	0	strong evidence
b0241	ALAALAtex	Catalysis;	reaction_gene	0	strong evidence
b0241	CO2tex	Catalysis;	reaction_gene	0	strong evidence
b0241	ETHSO3tex	Catalysis;	reaction_gene	0	strong evidence
b0241	PEAMNtex	Catalysis;	reaction_gene	0	strong evidence
b0241	CYTDtex	Catalysis;	reaction_gene	0	strong evidence
b0241	SUCCtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GLCNtex	Catalysis;	reaction_gene	0	strong evidence
b0241	SKMtex	Catalysis;	reaction_gene	0	strong evidence
b0241	ALLtex	Catalysis;	reaction_gene	0	strong evidence
b0241	G3PGtex	Catalysis;	reaction_gene	0	strong evidence
b0241	TYRPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	METSOX2tex	Catalysis;	reaction_gene	0	strong evidence
b0241	GAMtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GLCRtex	Catalysis;	reaction_gene	0	strong evidence
b0241	5MTRtex	Catalysis;	reaction_gene	0	strong evidence
b0241	23CCMPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GLYCLTtex	Catalysis;	reaction_gene	0	strong evidence
b0241	UMPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	CMtex	Catalysis;	reaction_gene	0	strong evidence
b0241	CU2tex	Catalysis;	reaction_gene	0	strong evidence
b0241	DINStex	Catalysis;	reaction_gene	0	strong evidence
b0241	12PPDStex	Catalysis;	reaction_gene	0	strong evidence
b0241	GLYALDtex	Catalysis;	reaction_gene	0	strong evidence
b0241	MNtex	Catalysis;	reaction_gene	0	strong evidence
b0241	LALADGLUtex	Catalysis;	reaction_gene	0	strong evidence
b0241	TRPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GLNtex	Catalysis;	reaction_gene	0	strong evidence
b0241	TYMtex	Catalysis;	reaction_gene	0	strong evidence
b0241	INSTtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GLCtex	Catalysis;	reaction_gene	0	strong evidence
b0241	BUTtex	Catalysis;	reaction_gene	0	strong evidence
b0241	Zn2tex	Catalysis;	reaction_gene	0	strong evidence
b0241	H2tex	Catalysis;	reaction_gene	0	strong evidence
b0241	GAMAN6Ptex	Catalysis;	reaction_gene	0	strong evidence
b0241	GTPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	METDtex	Catalysis;	reaction_gene	0	strong evidence
b0241	DIMPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	NO2tex	Catalysis;	reaction_gene	0	strong evidence
b0241	DSERtex	Catalysis;	reaction_gene	0	strong evidence
b0241	SERtex	Catalysis;	reaction_gene	0	strong evidence
b0241	ACGALtex	Catalysis;	reaction_gene	0	strong evidence
b0241	FE3tex	Catalysis;	reaction_gene	0	strong evidence
b0241	THRPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	XYLtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GALCTNLtex	Catalysis;	reaction_gene	0	strong evidence
b0241	PSERtex	Catalysis;	reaction_gene	0	strong evidence
b0241	ACALDtex	Catalysis;	reaction_gene	0	strong evidence
b0241	THMtex	Catalysis;	reaction_gene	0	strong evidence
b0241	INDOLEtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GLUtex	Catalysis;	reaction_gene	0	strong evidence
b0241	DGSNtex	Catalysis;	reaction_gene	0	strong evidence
b0241	DTMPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	CUtex	Catalysis;	reaction_gene	0	strong evidence
b0241	MANtex	Catalysis;	reaction_gene	0	strong evidence
b0241	MALtex	Catalysis;	reaction_gene	0	strong evidence
b0241	CHLtex	Catalysis;	reaction_gene	0	strong evidence
b0241	H2O2tex	Catalysis;	reaction_gene	0	strong evidence
b0241	O2Stex	Catalysis;	reaction_gene	0	strong evidence
b0241	3AMPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	23DAPPAtex	Catalysis;	reaction_gene	0	strong evidence
b0241	LCTStex	Catalysis;	reaction_gene	0	strong evidence
b0241	DDGLCNtex	Catalysis;	reaction_gene	0	strong evidence
b0241	LEUtex	Catalysis;	reaction_gene	0	strong evidence
b0241	PYDAMtex	Catalysis;	reaction_gene	0	strong evidence
b0241	G3PEtex	Catalysis;	reaction_gene	0	strong evidence
b0241	23CGMPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	BALAtex	Catalysis;	reaction_gene	0	strong evidence
b0241	3CMPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	DCMPtex	Catalysis;	reaction_gene	0	strong evidence
b0241	ACACtex	Catalysis;	reaction_gene	0	strong evidence
b0241	ARGtex	Catalysis;	reaction_gene	0	strong evidence
b0241	CSNtex	Catalysis;	reaction_gene	0	strong evidence
b0241	TARTRDtex	Catalysis;	reaction_gene	0	strong evidence
b0241	H2Stex	Catalysis;	reaction_gene	0	strong evidence
b0241	HOMtex	Catalysis;	reaction_gene	0	strong evidence
b0241	PPAtex	Catalysis;	reaction_gene	0	strong evidence
b0241	SO3tex	Catalysis;	reaction_gene	0	strong evidence
b0241	CYNTtex	Catalysis;	reaction_gene	0	strong evidence
b0241	DOPAtex	Catalysis;	reaction_gene	0	strong evidence
b0241	5DGLCNtex	Catalysis;	reaction_gene	0	strong evidence
b0241	NO3tex	Catalysis;	reaction_gene	0	strong evidence
b0241	LYStex	Catalysis;	reaction_gene	0	strong evidence
b0241	CRNtex	Catalysis;	reaction_gene	0	strong evidence
b0241	DMSOtex	Catalysis;	reaction_gene	0	strong evidence
b0241	FUSAtex	Catalysis;	reaction_gene	0	strong evidence
b0241	TAURtex	Catalysis;	reaction_gene	0	strong evidence
b0241	GLCUR1Ptex	Catalysis;	reaction_gene	0	strong evidence
b0241	ACGAL1Ptex	Catalysis;	reaction_gene	0	strong evidence
b0241	ARBtex	Catalysis;	reaction_gene	0	strong evidence
b0241	AGMtex	Catalysis;	reaction_gene	0	strong evidence
b0241	Ktex	Catalysis;	reaction_gene	0	strong evidence
b0241	GALCTtex	Catalysis;	reaction_gene	0	strong evidence
b0242	GLU5K	Catalysis;	reaction_gene	0	strong evidence
b0243	G5SD	Catalysis;	reaction_gene	0	strong evidence
b0260	MMETt2pp	Catalysis;	reaction_gene	0	strong evidence
b0261	HCYSMT2	Catalysis;	reaction_gene	0	strong evidence
b0261	HCYSMT	Catalysis;	reaction_gene	0	strong evidence
b0273	OCBT	Catalysis;	reaction_gene	0	strong evidence
b0306	L-LACD3	Catalysis;	reaction_gene	0	strong evidence
b0306	L-LACD2	Catalysis;	reaction_gene	0	strong evidence
b0307	L-LACD3	Catalysis;	reaction_gene	0	strong evidence
b0307	L-LACD2	Catalysis;	reaction_gene	0	strong evidence
b0308	L-LACD2	Catalysis;	reaction_gene	0	strong evidence
b0308	L-LACD3	Catalysis;	reaction_gene	0	strong evidence
b0311	CHOLD	Catalysis;	reaction_gene	0	strong evidence
b0312	BETALDHx	Catalysis;	reaction_gene	0	strong evidence
b0312	BETALDHy	Catalysis;	reaction_gene	0	strong evidence
b0314	CHLt2pp	Catalysis;	reaction_gene	0	strong evidence
b0323	CBMKr	Catalysis;	reaction_gene	0	strong evidence
b0331	MCITL2	Catalysis;	reaction_gene	0	strong evidence
b0333	MCITS	Catalysis;	reaction_gene	0	strong evidence
b0334	MCITD	Catalysis;	reaction_gene	0	strong evidence
b0336	CSNt2pp	Catalysis;	reaction_gene	0	strong evidence
b0337	CSND	Catalysis;	reaction_gene	0	strong evidence
b0339	HCO3E	Catalysis;	reaction_gene	0	strong evidence
b0340	CYNTAH	Catalysis;	reaction_gene	0	strong evidence
b0341	CYNTt2pp	Catalysis;	reaction_gene	0	strong evidence
b0343	LCTStpp	Catalysis;	reaction_gene	0	strong evidence
b0344	LACZ	Catalysis;	reaction_gene	0	strong evidence
b0347	3HPPPNH	Catalysis;	reaction_gene	0	strong evidence
b0347	3HCINNMH	Catalysis;	reaction_gene	0	strong evidence
b0348	DHCINDO	Catalysis;	reaction_gene	0	strong evidence
b0348	HPPPNDO	Catalysis;	reaction_gene	0	strong evidence
b0349	HKNDDH	Catalysis;	reaction_gene	0	strong evidence
b0349	HKNTDH	Catalysis;	reaction_gene	0	strong evidence
b0350	OP4ENH	Catalysis;	reaction_gene	0	strong evidence
b0351	ACALD	Catalysis;	reaction_gene	0	strong evidence
b0352	HOPNTAL	Catalysis;	reaction_gene	0	strong evidence
b0353	HPPPNt2rpp	Catalysis;	reaction_gene	0	strong evidence
b0353	HCINNMt2rpp	Catalysis;	reaction_gene	0	strong evidence
b0355	SFGTHi	Catalysis;	reaction_gene	0	strong evidence
b0356	FALDH2	Catalysis;	reaction_gene	0	strong evidence
b0356	ALCD19	Catalysis;	reaction_gene	0	strong evidence
b0356	ALCD2x	Catalysis;	reaction_gene	0	strong evidence
b0365	ISETACabcpp	Catalysis;	reaction_gene	0	strong evidence
b0365	BUTSO3abcpp	Catalysis;	reaction_gene	0	strong evidence
b0365	TAURabcpp	Catalysis;	reaction_gene	0	strong evidence
b0366	ISETACabcpp	Catalysis;	reaction_gene	0	strong evidence
b0366	BUTSO3abcpp	Catalysis;	reaction_gene	0	strong evidence
b0366	TAURabcpp	Catalysis;	reaction_gene	0	strong evidence
b0367	TAURabcpp	Catalysis;	reaction_gene	0	strong evidence
b0367	BUTSO3abcpp	Catalysis;	reaction_gene	0	strong evidence
b0367	ISETACabcpp	Catalysis;	reaction_gene	0	strong evidence
b0368	TAUDO	Catalysis;	reaction_gene	0	strong evidence
b0369	PPBNGS	Catalysis;	reaction_gene	0	strong evidence
b0381	ALAALAr	Catalysis;	reaction_gene	0	strong evidence
b0383	PPTHpp	Catalysis;	reaction_gene	0	strong evidence
b0386	P5CR	Catalysis;	reaction_gene	0	strong evidence
b0388	SHKK	Catalysis;	reaction_gene	0	strong evidence
b0394	HEX7	Catalysis;	reaction_gene	0	strong evidence
b0401	ILEt2rpp	Catalysis;	reaction_gene	0	strong evidence
b0401	VALt2rpp	Catalysis;	reaction_gene	0	strong evidence
b0401	LEUt2rpp	Catalysis;	reaction_gene	0	strong evidence
b0403	MLTG5	Catalysis;	reaction_gene	0	strong evidence
b0403	MLTG1	Catalysis;	reaction_gene	0	strong evidence
b0403	MLTG4	Catalysis;	reaction_gene	0	strong evidence
b0403	MLTG2	Catalysis;	reaction_gene	0	strong evidence
b0403	MLTG3	Catalysis;	reaction_gene	0	strong evidence
b0404	FA80ACPHi	Catalysis;	reaction_gene	0	strong evidence
b0404	FA160ACPHi	Catalysis;	reaction_gene	0	strong evidence
b0404	FA161ACPHi	Catalysis;	reaction_gene	0	strong evidence
b0404	FA120ACPHi	Catalysis;	reaction_gene	0	strong evidence
b0404	FA141ACPHi	Catalysis;	reaction_gene	0	strong evidence
b0404	FA100ACPHi	Catalysis;	reaction_gene	0	strong evidence
b0404	FA140ACPHi	Catalysis;	reaction_gene	0	strong evidence
b0411	GUAtex	Catalysis;	reaction_gene	0	strong evidence
b0411	DADNtex	Catalysis;	reaction_gene	0	strong evidence
b0411	INStex	Catalysis;	reaction_gene	0	strong evidence
b0411	DURItex	Catalysis;	reaction_gene	0	strong evidence
b0411	URItex	Catalysis;	reaction_gene	0	strong evidence
b0411	ADNtex	Catalysis;	reaction_gene	0	strong evidence
b0411	DCYTtex	Catalysis;	reaction_gene	0	strong evidence
b0414	APRAUR	Catalysis;	reaction_gene	0	strong evidence
b0414	DHPPDA2	Catalysis;	reaction_gene	0	strong evidence
